,experiment_id,methodological_detail_id,qualitative_outcome,disease_id,meddra_level,meddra_id,location_id,disease_name,organism_id,organism_name,organism_ncbi_id,subject_value,control_value,ratio,method_name,sample_name,host_type,host_id,publication_id,control_name,response_name,response_unit
269,275,,Elevated,1,preferred_term,10080683,10,Autism,144,Flavonifractor plautii,292800,1.7,1.3,,bTEFAP,Faeces,Human,31,31,Healthy control,% (abundancy),% (abundancy)
270,276,,Elevated,1,preferred_term,10080683,10,Autism,182,Sporobacter termitidis,44749,1.2,0.7,,bTEFAP,Faeces,Human,31,31,Healthy control,% (abundancy),% (abundancy)
314,320,,Elevated,25,preferred_term,10057667,10,Bipolar disorder,65,Faecalibacterium,216851,5.1,7.7,,16S rRNA sequencing,Faeces,Human,35,35,Healthy control,% (abundancy),% (abundancy)
329,335,,Elevated,2,preferred_term,10028245,10,Multiple Sclerosis,223,Methanobrevibacter,2172,0.0548,0.0086,,16S rRNA sequencing,Faeces,Human,39,39,Healthy control,% (abundancy),% (abundancy)
330,336,,Elevated,2,preferred_term,10028245,10,Multiple Sclerosis,67,Akkermansia,239934,1.65,0.806,,16S rRNA sequencing,Faeces,Human,39,39,Healthy control,% (abundancy),% (abundancy)
331,337,,Reduced,2,preferred_term,10028245,10,Multiple Sclerosis,224,Butyricimonas,574697,0.0375,0.116,,16S rRNA sequencing,Faeces,Human,39,39,Healthy control,% (abundancy),% (abundancy)
345,354,,Elevated,26,preferred_term,10008874,10,Chronic fatigue syndrome,232,Enterobacteriaceae,543,6,3,,16S rRNA sequencing,Faeces,Human,43,42,Healthy control,% (abundancy),% (abundancy)
346,355,,Reduced,26,preferred_term,10008874,10,Chronic fatigue syndrome,219,Ruminococcaceae,541000,11,16,,16S rRNA sequencing,Faeces,Human,43,42,Healthy control,% (abundancy),% (abundancy)
347,356,,Reduced,26,preferred_term,10008874,10,Chronic fatigue syndrome,233,Bifidobacteriaceae,31953,0.5,1,,16S rRNA sequencing,Faeces,Human,43,42,Healthy control,% (abundancy),% (abundancy)
348,357,,Elevated,27,preferred_term,10061536,10,Parkinson's Disease,232,Enterobacteriaceae,543,,,,qPCR,Faeces,Human,44,43,Healthy control,% (abundancy),% (abundancy)
349,358,,Elevated,27,preferred_term,10061536,10,Parkinson's Disease,45,Akkermansia muciniphila,239935,,,,qPCR,Faeces,Human,44,43,Healthy control,% (abundancy),% (abundancy)
350,359,,Elevated,27,preferred_term,10061536,10,Parkinson's Disease,43,Bifidobacterium,41200,,,,qPCR,Faeces,Human,44,43,Healthy control,% (abundancy),% (abundancy)
351,360,,Elevated,27,preferred_term,10061536,10,Parkinson's Disease,234,Methanobrevibacter smithii,2173,,,,qPCR,Faeces,Human,44,43,Healthy control,% (abundancy),% (abundancy)
352,361,,Reduced,27,preferred_term,10061536,10,Parkinson's Disease,6,Faecalibacterium prausnitzii,853,,,,qPCR,Faeces,Human,44,43,Healthy control,% (abundancy),% (abundancy)
353,362,,Reduced,27,preferred_term,10061536,10,Parkinson's Disease,235,Prevotellaceae,171552,,,,qPCR,Faeces,Human,44,43,Healthy control,% (abundancy),% (abundancy)
364,374,,Reduced,27,preferred_term,10061536,10,Parkinson's Disease,235,Prevotellaceae,171552,,,,16S rRNA sequencing,Faeces,Human,46,45,,% (abundancy),% (abundancy)
365,376,,Elevated,27,preferred_term,10061536,10,Parkinson's Disease,33,Bifidobacterium,41200,1.4,0.76,,16S rRNA sequencing,Faeces,Human,47,46,Healthy control,% (abundancy),% (abundancy)
366,377,,Elevated,27,preferred_term,10061536,10,Parkinson's Disease,1,Lactobacillus,1591,0.26,0.04,,16S rRNA sequencing,Faeces,Human,47,46,Healthy control,% (abundancy),% (abundancy)
367,378,,Elevated,27,preferred_term,10061536,10,Parkinson's Disease,127,Christensenella,990721,0.73,0.2,,16S rRNA sequencing,Faeces,Human,47,46,Healthy control,% (abundancy),% (abundancy)
368,379,,Reduced,27,preferred_term,10061536,10,Parkinson's Disease,214,Blautia,572511,1.4,1.94,,16S rRNA sequencing,Faeces,Human,47,46,Healthy control,% (abundancy),% (abundancy)
369,380,,Reduced,27,preferred_term,10061536,10,Parkinson's Disease,14,Roseburia,841,0.65,1.25,,16S rRNA sequencing,Faeces,Human,47,46,Healthy control,% (abundancy),% (abundancy)
370,381,,Reduced,27,preferred_term,10061536,10,Parkinson's Disease,55,Lachnospiraceae,186803,4.87,7.25,,16S rRNA sequencing,Faeces,Human,47,46,Healthy control,% (abundancy),% (abundancy)
371,382,,Reduced,27,preferred_term,10061536,10,Parkinson's Disease,65,Faecalibacterium,216851,3.17,4.8,,16S rRNA sequencing,Faeces,Human,47,46,Healthy control,% (abundancy),% (abundancy)
372,383,,Elevated,27,preferred_term,10061536,10,Parkinson's Disease,67,Akkermansia,239934,4.85,1.85,,16S rRNA sequencing,Faeces,Human,47,46,Healthy control,% (abundancy),% (abundancy)
400,412,,Reduced,29,preferred_term,10019641,10,Cirrhosis,256,Porphyromonadaceae,171551,1.6,8.9,,16S rRNA sequencing,Faeces,Human,51,50,Healthy control,% (abundancy),% (abundancy)
401,413,,Elevated,29,preferred_term,10019641,10,Cirrhosis,257,Staphylococcaceae,90964,1,0,,16S rRNA sequencing,Faeces,Human,51,50,Healthy control,% (abundancy),% (abundancy)
402,414,,Elevated,29,preferred_term,10019641,10,Cirrhosis,258,Enterococcaceae,81852,10.4,0,,16S rRNA sequencing,Faeces,Human,51,50,Healthy control,% (abundancy),% (abundancy)
403,415,,Reduced,29,preferred_term,10019641,10,Cirrhosis,55,Lachnospiraceae,186803,3.1,28.1,,16S rRNA sequencing,Faeces,Human,51,50,Healthy control,% (abundancy),% (abundancy)
404,416,,Reduced,29,preferred_term,10019641,10,Cirrhosis,255,Clostridiales XIV,,0,5.7,,16S rRNA sequencing,Faeces,Human,51,50,Healthy control,% (abundancy),% (abundancy)
405,417,,Reduced,29,preferred_term,10019641,10,Cirrhosis,219,Ruminococcaceae,541000,0,12,,16S rRNA sequencing,Faeces,Human,51,50,Healthy control,% (abundancy),% (abundancy)
406,418,,Reduced,29,preferred_term,10019641,10,Cirrhosis,171,Veillonellaceae,31977,0,3.2,,16S rRNA sequencing,Faeces,Human,51,50,Healthy control,% (abundancy),% (abundancy)
407,419,,Elevated,29,preferred_term,10019641,10,Cirrhosis,232,Enterobacteriaceae,543,13.6,2,,16S rRNA sequencing,Faeces,Human,51,50,Healthy control,% (abundancy),% (abundancy)
408,420,,Elevated,29,preferred_term,10019641,10,Cirrhosis,232,Enterobacteriaceae,543,6.2,1.2,,16S rRNA sequencing,Faeces,Human,52,51,Healthy control,% (abundancy),% (abundancy)
409,421,,Elevated,29,preferred_term,10019641,10,Cirrhosis,252,Pasteurellaceae,712,1.7,0.1,,16S rRNA sequencing,Faeces,Human,52,51,Healthy control,% (abundancy),% (abundancy)
410,422,,Elevated,29,preferred_term,10019641,10,Cirrhosis,259,Streptococcaceae,1300,5.4,0.1,,16S rRNA sequencing,Faeces,Human,52,51,Healthy control,% (abundancy),% (abundancy)
411,423,,Elevated,29,preferred_term,10019641,10,Cirrhosis,260,Fusobacteriaceae,203492,2.7,0.2,,16S rRNA sequencing,Faeces,Human,52,51,Healthy control,% (abundancy),% (abundancy)
412,424,,Reduced,29,preferred_term,10019641,10,Cirrhosis,64,Lachnospira,28050,13.2,19,,16S rRNA sequencing,Faeces,Human,52,51,Healthy control,% (abundancy),% (abundancy)
413,425,,Elevated,29,preferred_term,10019641,10,Cirrhosis,171,Veillonellaceae,31977,6.7,4.4,,16S rRNA sequencing,Faeces,Human,52,51,Healthy control,% (abundancy),% (abundancy)
414,426,,Reduced,29,preferred_term,10019641,10,Cirrhosis,220,Bacteroidaceae,815,29.6,44.6,,16S rRNA sequencing,Faeces,Human,52,51,Healthy control,% (abundancy),% (abundancy)
415,427,,Reduced,3,preferred_term,10011401,10,Crohn's Disease,188,Clostridium leptum,1535,13.1,25.2,,FISH,Faeces,Human,53,52,Healthy control,% (abundancy),% (abundancy)
416,428,,Reduced,4,preferred_term,10009900,10,Ulcerative Colitis,239,Blautia coccoides,1532,20,42,,FISH,Faeces,Human,54,52,Healthy control,% (abundancy),% (abundancy)
417,429,,Elevated,30,preferred_term,10078961,10,Infective colitis,36,Bacteroides,29523,36.4,12.1,,FISH,Faeces,Human,55,52,Healthy control,% (abundancy),% (abundancy)
466,482,,Elevated,4,preferred_term,10009900,18,Ulcerative Colitis,2,Desulfovibrio,885,0.172,0.007,,qPCR,Tissue biopsie,Human,62,57,Healthy control,% (abundancy),% (abundancy)
467,483,,Elevated,4,preferred_term,10009900,26,Ulcerative Colitis,2,Desulfovibrio,885,0.102,0.005,,qPCR,Tissue biopsie,Human,62,57,Healthy control,% (abundancy),% (abundancy)
523,539,,Elevated,22,preferred_term,10061451,10,Colorectal cancer,77,Fusobacterium,68766,1.02,0.47,,16S rRNA sequencing,Faeces,Human,69,65,Healthy control,% (abundancy),% (abundancy)
527,543,,Reduced,22,preferred_term,10061451,10,Colorectal cancer,292,Bacteroides finegoldii,338188,0.29,0.74,,16S rRNA sequencing,Faeces,Human,70,66,Healthy control,% (abundancy),% (abundancy)
528,544,,Reduced,22,preferred_term,10061451,10,Colorectal cancer,46,Bacteroides intestinalis,329854,0.19,0.53,,16S rRNA sequencing,Faeces,Human,70,66,Healthy control,% (abundancy),% (abundancy)
529,545,,Reduced,22,preferred_term,10061451,10,Colorectal cancer,18,Prevotella copri,165179,0,4.09,,16S rRNA sequencing,Faeces,Human,70,66,Healthy control,% (abundancy),% (abundancy)
530,546,,Reduced,22,preferred_term,10061451,10,Colorectal cancer,294,Ruminococcus obeum,40520,0.34,0.62,,16S rRNA sequencing,Faeces,Human,70,66,Healthy control,% (abundancy),% (abundancy)
531,547,,Reduced,22,preferred_term,10061451,10,Colorectal cancer,295,Dorea formicigenerans,39486,0.08,0.24,,16S rRNA sequencing,Faeces,Human,70,66,Healthy control,% (abundancy),% (abundancy)
532,548,,Reduced,22,preferred_term,10061451,10,Colorectal cancer,296,Lachnobacterium bovis,140626,0.62,1.2,,16S rRNA sequencing,Faeces,Human,70,66,Healthy control,% (abundancy),% (abundancy)
533,549,,Reduced,22,preferred_term,10061451,10,Colorectal cancer,13,Lachnospira pectinoschiza,28052,0.21,0.54,,16S rRNA sequencing,Faeces,Human,70,66,Healthy control,% (abundancy),% (abundancy)
534,550,,Reduced,22,preferred_term,10061451,10,Colorectal cancer,297,Pseudobutyrivibrio ruminis,46206,0.12,0.39,,16S rRNA sequencing,Faeces,Human,70,66,Healthy control,% (abundancy),% (abundancy)
535,551,,Reduced,22,preferred_term,10061451,10,Colorectal cancer,298,Bacteroides capillosus,106588,0.1,0.23,,16S rRNA sequencing,Faeces,Human,70,66,Healthy control,% (abundancy),% (abundancy)
536,552,,Reduced,22,preferred_term,10061451,10,Colorectal cancer,208,Ruminococcus albus,1264,0.03,0.36,,16S rRNA sequencing,Faeces,Human,70,66,Healthy control,% (abundancy),% (abundancy)
537,553,,Reduced,22,preferred_term,10061451,10,Colorectal cancer,21,Dialister invisus,218538,0.07,3.45,,16S rRNA sequencing,Faeces,Human,70,66,Healthy control,% (abundancy),% (abundancy)
538,554,,Reduced,22,preferred_term,10061451,10,Colorectal cancer,299,Dialister pneumosintes,39950,0.01,0.48,,16S rRNA sequencing,Faeces,Human,70,66,Healthy control,% (abundancy),% (abundancy)
539,555,,Reduced,22,preferred_term,10061451,10,Colorectal cancer,300,Megamonas hypermegale,158847,0,0.24,,16S rRNA sequencing,Faeces,Human,70,66,Healthy control,% (abundancy),% (abundancy)
540,556,,Elevated,22,preferred_term,10061451,10,Colorectal cancer,301,Acidaminobacter,65402,0.39,0.05,,16S rRNA sequencing,Faeces,Human,70,66,Healthy control,% (abundancy),% (abundancy)
541,557,,Elevated,22,preferred_term,10061451,10,Colorectal cancer,217,Phascolarctobacterium,33024,11,3.31,,16S rRNA sequencing,Faeces,Human,70,66,Healthy control,% (abundancy),% (abundancy)
542,558,,Elevated,22,preferred_term,10061451,10,Colorectal cancer,302,Citrobacter farmeri,67824,0.37,0.08,,16S rRNA sequencing,Faeces,Human,70,66,Healthy control,% (abundancy),% (abundancy)
543,559,,Elevated,22,preferred_term,10061451,10,Colorectal cancer,45,Akkermansia muciniphila,239935,12.8,3.54,,16S rRNA sequencing,Faeces,Human,70,66,Healthy control,% (abundancy),% (abundancy)
549,575,,Elevated,22,preferred_term,10061451,18,Colorectal cancer,264,Lactococcus,1357,50.85,25.35,,16S rRNA sequencing,Tissue biopsie,Human,75,71,Healthy control,% (abundancy),% (abundancy)
550,576,,Elevated,22,preferred_term,10061451,18,Colorectal cancer,77,Fusobacterium,68766,10.08,0.01,,16S rRNA sequencing,Tissue biopsie,Human,75,71,Healthy control,% (abundancy),% (abundancy)
551,577,,Elevated,22,preferred_term,10061451,18,Colorectal cancer,63,Escherichia,561,2.92,0.22,,16S rRNA sequencing,Tissue biopsie,Human,75,71,Healthy control,% (abundancy),% (abundancy)
552,578,,Elevated,22,preferred_term,10061451,18,Colorectal cancer,79,Peptostreptococcus,1262,0.23,0.001,,16S rRNA sequencing,Tissue biopsie,Human,75,71,Healthy control,% (abundancy),% (abundancy)
596,622,,Reduced,22,preferred_term,10061451,18,Colorectal cancer,324,Ochrobactrum,528,0.026,0.054,,16S rRNA sequencing,Tissue biopsie,Human,78,74,Same person (healthy tissue),% (abundancy),% (abundancy)
597,623,,Reduced,22,preferred_term,10061451,18,Colorectal cancer,325,Paraprevotella,577309,0.002,0.012,,16S rRNA sequencing,Tissue biopsie,Human,78,74,Same person (healthy tissue),% (abundancy),% (abundancy)
598,624,,Reduced,22,preferred_term,10061451,18,Colorectal cancer,217,Phascolarctobacterium,33024,0.154,0.336,,16S rRNA sequencing,Tissue biopsie,Human,78,74,Same person (healthy tissue),% (abundancy),% (abundancy)
599,625,,Reduced,22,preferred_term,10061451,18,Colorectal cancer,53,Parabacteroides,1869337,0.536,0.862,,16S rRNA sequencing,Tissue biopsie,Human,78,74,Same person (healthy tissue),% (abundancy),% (abundancy)
600,626,,Reduced,22,preferred_term,10061451,18,Colorectal cancer,219,Ruminococcaceae,541000,4.24,8.28,,16S rRNA sequencing,Tissue biopsie,Human,78,74,Same person (healthy tissue),% (abundancy),% (abundancy)
601,627,,Reduced,22,preferred_term,10061451,18,Colorectal cancer,65,Faecalibacterium,216851,1.68,4.2,,16S rRNA sequencing,Tissue biopsie,Human,78,74,Same person (healthy tissue),% (abundancy),% (abundancy)
602,628,,Reduced,22,preferred_term,10061451,18,Colorectal cancer,125,Bacillus,1409,0,0.016,,16S rRNA sequencing,Tissue biopsie,Human,78,74,Same person (healthy tissue),% (abundancy),% (abundancy)
603,629,,Reduced,22,preferred_term,10061451,18,Colorectal cancer,87,Methylobacterium,409,0.021,0.048,,16S rRNA sequencing,Tissue biopsie,Human,78,74,Same person (healthy tissue),% (abundancy),% (abundancy)
604,630,,Reduced,22,preferred_term,10061451,18,Colorectal cancer,326,Acidocella,50709,0.002,0.052,,16S rRNA sequencing,Tissue biopsie,Human,78,74,Same person (healthy tissue),% (abundancy),% (abundancy)
655,682,,Reduced,35,preferred_term,10067584,10,Type 1 Diabetes,240,Bacteroides fragilis,817,3.8,6.99,,16S rRNA sequencing,Faeces,Human,86,79,Healthy control,% (abundancy),% (abundancy)
656,683,,Elevated,35,preferred_term,10067584,10,Type 1 Diabetes,163,Bacteroides thetaiotaomicron,818,8.29,1.95,,16S rRNA sequencing,Faeces,Human,86,79,Healthy control,% (abundancy),% (abundancy)
657,684,,Reduced,35,preferred_term,10067584,10,Type 1 Diabetes,61,Bacteroides vulgatus,821,0.001,4.54,,16S rRNA sequencing,Faeces,Human,86,79,Healthy control,% (abundancy),% (abundancy)
658,685,,Reduced,35,preferred_term,10067584,10,Type 1 Diabetes,179,Eubacterium eligens,39485,0.483,1.48,,16S rRNA sequencing,Faeces,Human,86,79,Healthy control,% (abundancy),% (abundancy)
659,686,,Reduced,35,preferred_term,10067584,10,Type 1 Diabetes,8,Eubacterium rectale,39491,0.706,2.859,,16S rRNA sequencing,Faeces,Human,86,79,Healthy control,% (abundancy),% (abundancy)
660,687,,Reduced,35,preferred_term,10067584,10,Type 1 Diabetes,6,Faecalibacterium prausnitzii,853,0.79,3.32,,16S rRNA sequencing,Faeces,Human,86,79,Healthy control,% (abundancy),% (abundancy)
661,688,,Elevated,35,preferred_term,10067584,10,Type 1 Diabetes,279,Bacteroides ovatus,28116,9.94,0.62,,16S rRNA sequencing,Faeces,Human,86,79,Healthy control,% (abundancy),% (abundancy)
662,689,,Elevated,35,preferred_term,10067584,10,Type 1 Diabetes,139,Bacteriodes uniformis,820,2.55,1.31,,16S rRNA sequencing,Faeces,Human,86,79,Healthy control,% (abundancy),% (abundancy)
686,717,,Elevated,8,preferred_term,10029883,5,Obesity,350,Selenomonas noxia,135083,2.54,0,,DNA probe analysis,Saliva,Human,94,87,Healthy control,% (abundancy),% (abundancy)
687,718,,Elevated,8,preferred_term,10029883,5,Obesity,346,Veillonella parvula,29466,6.64,4.97,,DNA probe analysis,Saliva,Human,94,87,Healthy control,% (abundancy),% (abundancy)
688,719,,Elevated,8,preferred_term,10029883,5,Obesity,32,Streptococcus mitis,28037,3.17,1.71,,DNA probe analysis,Saliva,Human,94,87,Healthy control,% (abundancy),% (abundancy)
689,720,,Elevated,8,preferred_term,10029883,5,Obesity,27,Streptococcus anginosus,1328,1.16,0,,DNA probe analysis,Saliva,Human,94,87,Healthy control,% (abundancy),% (abundancy)
690,721,,Elevated,8,preferred_term,10029883,5,Obesity,351,Streptococcus oralis,1303,2.4,1.31,,DNA probe analysis,Saliva,Human,94,87,Healthy control,% (abundancy),% (abundancy)
691,722,,Elevated,8,preferred_term,10029883,5,Obesity,352,Streptococcus gordonii,1302,1.55,0.53,,DNA probe analysis,Saliva,Human,94,87,Healthy control,% (abundancy),% (abundancy)
692,723,,Elevated,8,preferred_term,10029883,5,Obesity,31,Streptococcus intermedius,1338,0.63,0,,DNA probe analysis,Saliva,Human,94,87,Healthy control,% (abundancy),% (abundancy)
693,724,,Elevated,8,preferred_term,10029883,5,Obesity,226,Streptococcus sanguinis,1305,1.18,0.71,,DNA probe analysis,Saliva,Human,94,87,Healthy control,% (abundancy),% (abundancy)
694,725,,Elevated,8,preferred_term,10029883,5,Obesity,353,Peptostreptococcus micros,33033,1.33,0.87,,DNA probe analysis,Saliva,Human,94,87,Healthy control,% (abundancy),% (abundancy)
695,726,,Elevated,8,preferred_term,10029883,5,Obesity,354,Streptococcus constellatus,76860,1.01,0.57,,DNA probe analysis,Saliva,Human,94,87,Healthy control,% (abundancy),% (abundancy)
696,727,,Elevated,8,preferred_term,10029883,5,Obesity,24,Prevotella melaninogenica,28132,7.75,3.13,,DNA probe analysis,Saliva,Human,94,87,Healthy control,% (abundancy),% (abundancy)
697,728,,Elevated,8,preferred_term,10029883,5,Obesity,355,Prevotella intermedia,28131,3.11,1.44,,DNA probe analysis,Saliva,Human,94,87,Healthy control,% (abundancy),% (abundancy)
698,729,,Elevated,8,preferred_term,10029883,5,Obesity,356,Prevotella nigrescens,28133,3.3,1.74,,DNA probe analysis,Saliva,Human,94,87,Healthy control,% (abundancy),% (abundancy)
699,730,,Elevated,8,preferred_term,10029883,5,Obesity,357,Capnocytophaga ochracea,1018,1.29,0,,DNA probe analysis,Saliva,Human,94,87,Healthy control,% (abundancy),% (abundancy)
700,731,,Elevated,8,preferred_term,10029883,5,Obesity,304,Porphyromonas gingivalis,837,1.57,0.39,,DNA probe analysis,Saliva,Human,94,87,Healthy control,% (abundancy),% (abundancy)
701,732,,Elevated,8,preferred_term,10029883,5,Obesity,358,Capnocytophaga sputigena,1019,0.92,0,,DNA probe analysis,Saliva,Human,94,87,Healthy control,% (abundancy),% (abundancy)
702,733,,Elevated,8,preferred_term,10029883,5,Obesity,359,Tanerella forsythia,28112,0.9,0,,DNA probe analysis,Saliva,Human,94,87,Healthy control,% (abundancy),% (abundancy)
703,734,,Elevated,8,preferred_term,10029883,5,Obesity,360,Capnocytophaga gingivalis,1017,0.75,0,,DNA probe analysis,Saliva,Human,94,87,Healthy control,% (abundancy),% (abundancy)
704,735,,Elevated,8,preferred_term,10029883,5,Obesity,361,Neisseria mucosa,488,9.02,3.02,,DNA probe analysis,Saliva,Human,94,87,Healthy control,% (abundancy),% (abundancy)
705,736,,Elevated,8,preferred_term,10029883,5,Obesity,362,Aggregatibacter actinomycetemcomitans,714,1.52,0.38,,DNA probe analysis,Saliva,Human,94,87,Healthy control,% (abundancy),% (abundancy)
706,737,,Elevated,8,preferred_term,10029883,5,Obesity,363,Campylobacter rectus,203,1.52,0.55,,DNA probe analysis,Saliva,Human,94,87,Healthy control,% (abundancy),% (abundancy)
707,738,,Reduced,8,preferred_term,10029883,5,Obesity,364,Eikenella corrodens,539,0.58,0.89,,DNA probe analysis,Saliva,Human,94,87,Healthy control,% (abundancy),% (abundancy)
